#x	y	z	Bx	Bx_err	By	By_err	Bz	Bz_err
-0.0576	0	-0.0348	5.7963e-07	1.06686e-12	9.91726e-23	1.0355e-20	-4.3391e-08	1.52193e-12
-0.0576	0	-0.0336	5.89749e-07	1.45818e-12	4.07712e-23	1.03129e-20	-6.30804e-08	2.14813e-12
-0.0576	0	-0.0324	5.98953e-07	1.98261e-12	4.09253e-23	1.02545e-20	-8.41029e-08	3.01992e-12
-0.0576	0	-0.0312	6.07094e-07	2.67996e-12	7.45816e-23	1.01785e-20	-1.06472e-07	4.22655e-12
-0.0576	0	-0.03	6.14013e-07	3.59927e-12	5.14237e-23	1.00839e-20	-1.30188e-07	5.88459e-12
-0.0576	0	-0.0288	6.19545e-07	4.79965e-12	5.76131e-23	9.96953e-21	-1.55239e-07	8.14291e-12
-0.0576	0	-0.0276	6.23514e-07	6.35046e-12	7.45501e-24	9.83428e-21	-1.81597e-07	1.11998e-11
-0.0576	0	-0.0264	6.25738e-07	8.32425e-12	3.38348e-23	9.67705e-21	-2.09216e-07	1.53024e-11
-0.0576	0	-0.0252	6.26032e-07	1.08102e-11	2.34311e-23	9.49677e-21	-2.38031e-07	2.07572e-11
-0.0576	0	-0.024	6.24208e-07	1.38966e-11	2.65351e-23	9.29244e-21	-2.67954e-07	2.79361e-11
-0.0576	0	-0.0228	6.20077e-07	1.76681e-11	8.66229e-23	9.06312e-21	-2.98872e-07	3.72801e-11
-0.0576	0	-0.0216	6.13455e-07	2.21958e-11	3.35532e-23	8.80798e-21	-3.3065e-07	4.92966e-11
-0.0576	0	-0.0204	6.04167e-07	2.75245e-11	4.656e-23	8.52631e-21	-3.63122e-07	6.455e-11
-0.0576	0	-0.0192	5.92047e-07	3.36568e-11	-1.91229e-24	8.21751e-21	-3.96096e-07	8.3641e-11
-0.0576	0	-0.018	5.76949e-07	4.05354e-11	7.92458e-23	7.88119e-21	-4.29354e-07	1.07174e-10
-0.0576	0	-0.0168	5.58748e-07	4.80248e-11	-6.88937e-25	7.51713e-21	-4.62647e-07	1.35708e-10
-0.0576	0	-0.0156	5.37345e-07	5.58952e-11	1.64475e-23	7.12533e-21	-4.95703e-07	1.69694e-10
-0.0576	0	-0.0144	5.12676e-07	6.38124e-11	8.67758e-24	6.70602e-21	-5.28225e-07	2.09403e-10
-0.0576	0	-0.0132	4.84715e-07	7.13368e-11	1.92655e-23	6.25971e-21	-5.59896e-07	2.54835e-10
-0.0576	0	-0.012	4.53477e-07	7.79355e-11	2.26471e-23	5.78718e-21	-5.90383e-07	3.05644e-10
-0.0576	0	-0.0108	4.19026e-07	8.30106e-11	3.75366e-23	5.2895e-21	-6.19345e-07	3.6106e-10
-0.0576	0	-0.0096	3.81477e-07	8.59442e-11	1.41827e-23	4.76806e-21	-6.46435e-07	4.19849e-10
-0.0576	0	-0.0084	3.40995e-07	8.61578e-11	3.09091e-23	4.22453e-21	-6.71313e-07	4.80305e-10
-0.0576	0	-0.0072	2.978e-07	8.31819e-11	2.57895e-23	3.66089e-21	-6.93648e-07	5.40293e-10
-0.0576	0	-0.006	2.52164e-07	7.67251e-11	1.65552e-23	3.0794e-21	-7.13134e-07	5.97355e-10
-0.0576	0	-0.0048	2.04407e-07	6.67344e-11	8.26287e-24	2.48258e-21	-7.29492e-07	6.48863e-10
-0.0576	0	-0.0036	1.54895e-07	5.34343e-11	7.81986e-24	1.87321e-21	-7.4248e-07	6.92223e-10
-0.0576	0	-0.0024	1.04031e-07	3.73341e-11	4.24721e-24	1.25422e-21	-7.51903e-07	7.25098e-10
-0.0576	0	-0.0012	5.22478e-08	1.92015e-11	2.55562e-24	6.28748e-22	-7.57616e-07	7.45625e-10
-0.0576	0	-1.34441e-17	5.86226e-22	2.1716e-25	5.47875e-38	7.05026e-36	-7.5953e-07	7.52606e-10
-0.0576	0	0.0012	-5.22478e-08	1.92015e-11	-2.3495e-24	6.28748e-22	-7.57616e-07	7.45625e-10
-0.0576	0	0.0024	-1.04031e-07	3.73341e-11	-5.86903e-24	1.25422e-21	-7.51903e-07	7.25098e-10
-0.0576	0	0.0036	-1.54895e-07	5.34343e-11	-1.25285e-23	1.87321e-21	-7.4248e-07	6.92223e-10
-0.0576	0	0.0048	-2.04407e-07	6.67344e-11	-1.83507e-23	2.48258e-21	-7.29492e-07	6.48863e-10
-0.0576	0	0.006	-2.52164e-07	7.67251e-11	-2.17839e-23	3.0794e-21	-7.13134e-07	5.97355e-10
-0.0576	0	0.0072	-2.978e-07	8.31819e-11	-1.85141e-23	3.66089e-21	-6.93648e-07	5.40293e-10
-0.0576	0	0.0084	-3.40995e-07	8.61578e-11	-1.34865e-23	4.22453e-21	-6.71313e-07	4.80305e-10
-0.0576	0	0.0096	-3.81477e-07	8.59442e-11	-2.973e-23	4.76806e-21	-6.46435e-07	4.19849e-10
-0.0576	0	0.0108	-4.19026e-07	8.30106e-11	1.05219e-25	5.2895e-21	-6.19345e-07	3.6106e-10
-0.0576	0	0.012	-4.53477e-07	7.79355e-11	-3.54637e-23	5.78718e-21	-5.90383e-07	3.05644e-10
-0.0576	0	0.0132	-4.84715e-07	7.13368e-11	-2.35751e-23	6.25971e-21	-5.59896e-07	2.54835e-10
-0.0576	0	0.0144	-5.12676e-07	6.38124e-11	-3.8433e-23	6.70602e-21	-5.28225e-07	2.09403e-10
-0.0576	0	0.0156	-5.37345e-07	5.58952e-11	-4.53205e-23	7.12533e-21	-4.95703e-07	1.69694e-10
-0.0576	0	0.0168	-5.58748e-07	4.80248e-11	-6.74498e-23	7.51713e-21	-4.62647e-07	1.35708e-10
-0.0576	0	0.018	-5.76949e-07	4.05354e-11	-2.28171e-23	7.88119e-21	-4.29354e-07	1.07174e-10
-0.0576	0	0.0192	-5.92047e-07	3.36568e-11	-5.6167e-23	8.21751e-21	-3.96096e-07	8.3641e-11
-0.0576	0	0.0204	-6.04167e-07	2.75245e-11	-6.55618e-23	8.52631e-21	-3.63122e-07	6.455e-11
-0.0576	0	0.0216	-6.13455e-07	2.21958e-11	-3.87386e-23	8.80798e-21	-3.3065e-07	4.92966e-11
-0.0576	0	0.0228	-6.20077e-07	1.76681e-11	-4.09231e-23	9.06312e-21	-2.98872e-07	3.72801e-11
-0.0576	0	0.024	-6.24208e-07	1.38966e-11	-4.91679e-23	9.29244e-21	-2.67954e-07	2.79361e-11
-0.0576	0	0.0252	-6.26032e-07	1.08102e-11	-7.63754e-24	9.49677e-21	-2.38031e-07	2.07572e-11
-0.0576	0	0.0264	-6.25738e-07	8.32425e-12	-9.30715e-23	9.67705e-21	-2.09216e-07	1.53024e-11
-0.0576	0	0.0276	-6.23514e-07	6.35046e-12	-8.03438e-23	9.83428e-21	-1.81597e-07	1.11998e-11
-0.0576	0	0.0288	-6.19545e-07	4.79965e-12	-5.74928e-23	9.96953e-21	-1.55239e-07	8.14291e-12
-0.0576	0	0.03	-6.14013e-07	3.59927e-12	-6.17934e-23	1.00839e-20	-1.30188e-07	5.88459e-12
-0.0576	0	0.0312	-6.07094e-07	2.67996e-12	-5.26164e-23	1.01785e-20	-1.06472e-07	4.22655e-12
-0.0576	0	0.0324	-5.98953e-07	1.98261e-12	-9.9774e-24	1.02545e-20	-8.41029e-08	3.01992e-12
-0.0576	0	0.0336	-5.89749e-07	1.45818e-12	-6.52313e-23	1.03129e-20	-6.30804e-08	2.14813e-12
-0.0576	0	0.0348	-5.7963e-07	1.06686e-12	-4.01867e-23	1.0355e-20	-4.3391e-08	1.52193e-12
-0.0576	0	0.036	-5.68734e-07	7.76895e-13	-8.25864e-24	1.03817e-20	-2.50119e-08	1.07448e-12
-0.0576	0	0.0372	-5.57188e-07	5.63381e-13	-5.0344e-23	1.03942e-20	-7.91209e-09	7.56237e-13
-0.0576	0	0.0384	-5.4511e-07	4.07042e-13	-6.02082e-23	1.03935e-20	7.94588e-09	5.30829e-13
-0.0576	0	0.0396	-5.32607e-07	2.93138e-13	-6.13686e-23	1.03806e-20	2.26048e-08	3.71756e-13
-0.0576	0	0.0408	-5.19777e-07	2.10517e-13	-6.35612e-23	1.03564e-20	3.61113e-08	2.59853e-13
-0.0576	0	0.042	-5.06706e-07	1.50821e-13	-3.99899e-23	1.03218e-20	4.85149e-08	1.81348e-13
-0.0576	0	0.0432	-4.93475e-07	1.07834e-13	-4.1816e-23	1.02778e-20	5.98673e-08	1.26403e-13
-0.0576	0	0.0444	-4.80154e-07	7.69705e-14	-7.79775e-23	1.02251e-20	7.02209e-08	8.80228e-14
-0.0576	0	0.0456	-4.66805e-07	5.48671e-14	-7.28743e-23	1.01645e-20	7.96288e-08	6.12558e-14
-0.0576	0	0.0468	-4.53484e-07	3.90707e-14	-2.66391e-23	1.00968e-20	8.81441e-08	4.26121e-14
-0.0576	0	0.048	-4.40238e-07	2.78015e-14	-7.50116e-23	1.00226e-20	9.58189e-08	2.96388e-14
-0.0576	0	0.0492	-4.2711e-07	1.97732e-14	-5.20793e-23	9.9426e-21	1.02705e-07	2.06172e-14
-0.0576	0	0.0504	-4.14137e-07	1.40601e-14	-8.81699e-23	9.8574e-21	1.08851e-07	1.43463e-14
-0.0576	0	0.0516	-4.01349e-07	9.99768e-15	-6.45009e-23	9.76758e-21	1.14307e-07	9.98793e-15
-0.0576	0	0.0528	-3.88774e-07	7.1106e-15	-1.71299e-23	9.67365e-21	1.19118e-07	6.95857e-15
-0.0576	0	0.054	-3.76432e-07	5.05936e-15	1.27795e-23	9.57611e-21	1.23331e-07	4.85232e-15
-0.0576	0	0.0552	-3.64343e-07	3.60203e-15	-3.06636e-23	9.47541e-21	1.26986e-07	3.38714e-15
-0.0576	0	0.0564	-3.52521e-07	2.56647e-15	-3.87042e-23	9.37199e-21	1.30126e-07	2.36722e-15
-0.0576	0	0.0576	-3.40978e-07	1.83034e-15	-4.82338e-23	9.26622e-21	1.32789e-07	1.65663e-15
-0.0576	0	0.0588	-3.29723e-07	1.30675e-15	-3.16561e-23	9.15849e-21	1.35011e-07	1.16104e-15
-0.0576	0	0.06	-3.18763e-07	9.3408e-16	-1.01773e-23	9.04911e-21	1.36827e-07	8.14996e-16
-0.0564	0	-0.06	3.27029e-07	9.26835e-16	-3.54248e-24	9.3062e-21	1.47941e-07	7.90339e-16
-0.0564	0	-0.0588	3.38618e-07	1.30528e-15	7.46588e-23	9.4244e-21	1.46442e-07	1.13334e-15
-0.0564	0	-0.0576	3.50543e-07	1.84085e-15	3.62957e-23	9.54122e-21	1.44532e-07	1.62809e-15
-0.0564	0	-0.0564	3.62799e-07	2.59953e-15	1.76873e-24	9.65631e-21	1.42176e-07	2.34274e-15
-0.0564	0	-0.0552	3.7538e-07	3.67509e-15	5.36414e-23	9.7693e-21	1.39332e-07	3.37629e-15
-0.0564	0	-0.054	3.88275e-07	5.20081e-15	2.59143e-23	9.87979e-21	1.35961e-07	4.87267e-15
-0.0564	0	-0.0528	4.01472e-07	7.36601e-15	5.126e-23	9.98734e-21	1.32017e-07	7.04115e-15
-0.0564	0	-0.0516	4.14954e-07	1.04393e-14	1.1847e-23	1.00915e-20	1.27455e-07	1.01859e-14
-0.0564	0	-0.0504	4.28701e-07	1.48015e-14	1.67326e-23	1.01917e-20	1.22225e-07	1.47489e-14
-0.0564	0	-0.0492	4.42688e-07	2.09913e-14	3.25128e-23	1.02875e-20	1.16276e-07	2.13719e-14
-0.0564	0	-0.048	4.56885e-07	2.97696e-14	3.99972e-23	1.03783e-20	1.09555e-07	3.09858e-14
-0.0564	0	-0.0468	4.71257e-07	4.22086e-14	5.35407e-24	1.04633e-20	1.02006e-07	4.49389e-14
-0.0564	0	-0.0456	4.85762e-07	5.98143e-14	8.01554e-23	1.0542e-20	9.35718e-08	6.51813e-14
-0.0564	0	-0.0444	5.00352e-07	8.46958e-14	7.53041e-23	1.06137e-20	8.41928e-08	9.45266e-14
-0.0564	0	-0.0432	5.14971e-07	1.19794e-13	-1.54184e-23	1.06774e-20	7.38089e-08	1.37025e-13
-0.0564	0	-0.042	5.29555e-07	1.69194e-13	8.66157e-23	1.07325e-20	6.23591e-08	1.98486e-13
-0.0564	0	-0.0408	5.44032e-07	2.38535e-13	6.23482e-23	1.0778e-20	4.9782e-08	2.87221e-13
-0.0564	0	-0.0396	5.58321e-07	3.35562e-13	8.37397e-23	1.0813e-20	3.6017e-08	4.15062e-13
-0.0564	0	-0.0384	5.72328e-07	4.70836e-13	1.91657e-23	1.08366e-20	2.10047e-08	5.98778e-13
-0.0564	0	-0.0372	5.85953e-07	6.58646e-13	1.30691e-22	1.08476e-20	4.68805e-09	8.62011e-13
-0.0564	0	-0.036	5.9908e-07	9.18158e-13	2.52881e-23	1.08451e-20	-1.29863e-08	1.23788e-12
-0.0564	0	-0.0348	6.11583e-07	1.27482e-12	5.22384e-23	1.08278e-20	-3.20671e-08	1.77249e-12
-0.0564	0	-0.0336	6.23327e-07	1.76205e-12	1.82303e-23	1.07947e-20	-5.25965e-08	2.52946e-12
-0.0564	0	-0.0324	6.34159e-07	2.42312e-12	1.0158e-23	1.07445e-20	-7.46086e-08	3.59591e-12
-0.0564	0	-0.0312	6.43918e-07	3.31328e-12	6.83327e-23	1.0676e-20	-9.81275e-08	5.08986e-12
-0.0564	0	-0.03	6.5243e-07	4.50185e-12	4.89485e-23	1.0588e-20	-1.23165e-07	7.16396e-12
-0.0564	0	-0.0288	6.59509e-07	6.07401e-12	5.2161e-23	1.04791e-20	-1.49719e-07	1.00276e-11
-0.0564	0	-0.0276	6.64959e-07	8.1275e-12	2.3077e-23	1.0348e-20	-1.77769e-07	1.39521e-11
-0.0564	0	-0.0264	6.68573e-07	1.07801e-11	3.99716e-23	1.01937e-20	-2.07277e-07	1.9285e-11
-0.0564	0	-0.0252	6.70141e-07	1.41657e-11	9.25406e-24	1.00147e-20	-2.38181e-07	2.64642e-11
-0.0564	0	-0.024	6.69445e-07	1.8426e-11	1.76463e-23	9.80993e-21	-2.70396e-07	3.60311e-11
-0.0564	0	-0.0228	6.66266e-07	2.3703e-11	5.14922e-23	9.57831e-21	-3.0381e-07	4.86386e-11
-0.0564	0	-0.0216	6.60387e-07	3.0125e-11	8.6324e-23	9.3188e-21	-3.38279e-07	6.5053e-11
-0.0564	0	-0.0204	6.51599e-07	3.7788e-11	5.11494e-23	9.03053e-21	-3.7363e-07	8.61443e-11
-0.0564	0	-0.0192	6.39703e-07	4.67301e-11	3.44588e-23	8.71276e-21	-4.09658e-07	1.12861e-10
-0.0564	0	-0.018	6.24518e-07	5.69031e-11	6.29892e-23	8.36492e-21	-4.46121e-07	1.46183e-10
-0.0564	0	-0.0168	6.05886e-07	6.81413e-11	7.2801e-24	7.98666e-21	-4.82748e-07	1.87053e-10
-0.0564	0	-0.0156	5.83679e-07	8.01313e-11	1.48599e-23	7.57789e-21	-5.19234e-07	2.36277e-10
-0.0564	0	-0.0144	5.57805e-07	9.2391e-11	1.48227e-23	7.13876e-21	-5.55243e-07	2.94407e-10
-0.0564	0	-0.0132	5.28217e-07	1.04261e-10	3.91273e-23	6.66973e-21	-5.90416e-07	3.61599e-10
-0.0564	0	-0.012	4.94916e-07	1.14918e-10	1.54939e-23	6.17156e-21	-6.24372e-07	4.37472e-10
-0.0564	0	-0.0108	4.57958e-07	1.23413e-10	1.86568e-23	5.64537e-21	-6.56715e-07	5.20978e-10
-0.0564	0	-0.0096	4.17459e-07	1.28745e-10	4.74705e-23	5.09263e-21	-6.87043e-07	6.10311e-10
-0.0564	0	-0.0084	3.73596e-07	1.29949e-10	1.83936e-23	4.51513e-21	-7.14957e-07	7.02881e-10
-0.0564	0	-0.0072	3.26611e-07	1.26221e-10	3.82395e-23	3.91505e-21	-7.4007e-07	3.07218e-20
-0.0564	0	-0.006	2.76809e-07	1.17031e-10	8.48708e-24	3.29489e-21	-7.62018e-07	3.10751e-20
-0.0564	0	-0.0048	2.24553e-07	1.02233e-10	1.11724e-24	2.65745e-21	-7.8047e-07	3.13706e-20
-0.0564	0	-0.0036	1.70262e-07	8.21375e-11	1.2701e-23	2.00583e-21	-7.95139e-07	3.16042e-20
-0.0564	0	-0.0024	1.144e-07	5.75299e-11	2.04209e-24	1.34335e-21	-8.05792e-07	3.17734e-20
-0.0564	0	-0.0012	5.74705e-08	2.96325e-11	3.4002e-24	6.73528e-22	-8.12254e-07	3.18757e-20
-0.0564	0	-1.34441e-17	6.44881e-22	3.35294e-25	1.34235e-38	7.55276e-36	-8.1442e-07	3.19101e-20
-0.0564	0	0.0012	-5.74705e-08	2.96325e-11	-1.73381e-24	6.73528e-22	-8.12254e-07	3.18757e-20
-0.0564	0	0.0024	-1.144e-07	5.75299e-11	-3.03501e-24	1.34335e-21	-8.05792e-07	3.17734e-20
-0.0564	0	0.0036	-1.70262e-07	8.21375e-11	-7.73689e-24	2.00583e-21	-7.95139e-07	3.16042e-20
-0.0564	0	0.0048	-2.24553e-07	1.02233e-10	-1.47765e-23	2.65745e-21	-7.8047e-07	3.13706e-20
-0.0564	0	0.006	-2.76809e-07	1.17031e-10	-7.83357e-24	3.29489e-21	-7.62018e-07	3.10751e-20
-0.0564	0	0.0072	-3.26611e-07	1.26221e-10	-3.43813e-23	3.91505e-21	-7.4007e-07	3.07218e-20
-0.0564	0	0.0084	-3.73596e-07	1.29949e-10	-2.32454e-23	4.51513e-21	-7.14957e-07	7.02881e-10
-0.0564	0	0.0096	-4.17459e-07	1.28745e-10	-1.52978e-23	5.09263e-21	-6.87043e-07	6.10311e-10
-0.0564	0	0.0108	-4.57958e-07	1.23413e-10	-9.31106e-24	5.64537e-21	-6.56715e-07	5.20978e-10
-0.0564	0	0.012	-4.94916e-07	1.14918e-10	-1.72196e-23	6.17156e-21	-6.24372e-07	4.37472e-10
-0.0564	0	0.0132	-5.28217e-07	1.04261e-10	-4.91885e-23	6.66973e-21	-5.90416e-07	3.61599e-10
-0.0564	0	0.0144	-5.57805e-07	9.2391e-11	-5.41203e-23	7.13876e-21	-5.55243e-07	2.94407e-10
-0.0564	0	0.0156	-5.83679e-07	8.01313e-11	-3.01092e-23	7.57789e-21	-5.19234e-07	2.36277e-10
-0.0564	0	0.0168	-6.05886e-07	6.81413e-11	-9.50467e-23	7.98666e-21	-4.82748e-07	1.87053e-10
-0.0564	0	0.018	-6.24518e-07	5.69031e-11	-8.44112e-23	8.36492e-21	-4.46121e-07	1.46183e-10
-0.0564	0	0.0192	-6.39703e-07	4.67301e-11	-4.79315e-23	8.71276e-21	-4.09658e-07	1.12861e-10
-0.0564	0	0.0204	-6.51599e-07	3.7788e-11	-9.47549e-23	9.03053e-21	-3.7363e-07	8.61443e-11
-0.0564	0	0.0216	-6.60387e-07	3.0125e-11	-3.28266e-23	9.3188e-21	-3.38279e-07	6.5053e-11
-0.0564	0	0.0228	-6.66266e-07	2.3703e-11	-9.16119e-23	9.57831e-21	-3.0381e-07	4.86386e-11
-0.0564	0	0.024	-6.69445e-07	1.8426e-11	-6.44899e-23	9.80993e-21	-2.70396e-07	3.60311e-11
-0.0564	0	0.0252	-6.70141e-07	1.41657e-11	-4.15554e-23	1.00147e-20	-2.38181e-07	2.64642e-11
-0.0564	0	0.0264	-6.68573e-07	1.07801e-11	-2.28942e-23	1.01937e-20	-2.07277e-07	1.9285e-11
-0.0564	0	0.0276	-6.64959e-07	8.1275e-12	-8.10712e-23	1.0348e-20	-1.77769e-07	1.39521e-11
-0.0564	0	0.0288	-6.59509e-07	6.07401e-12	-4.21413e-23	1.04791e-20	-1.49719e-07	1.00276e-11
-0.0564	0	0.03	-6.5243e-07	4.50185e-12	-2.21137e-23	1.0588e-20	-1.23165e-07	7.16396e-12
-0.0564	0	0.0312	-6.43918e-07	3.31328e-12	-3.08996e-23	1.0676e-20	-9.81275e-08	5.08986e-12
-0.0564	0	0.0324	-6.34159e-07	2.42312e-12	-6.88829e-23	1.07445e-20	-7.46086e-08	3.59591e-12
-0.0564	0	0.0336	-6.23327e-07	1.76205e-12	-3.71363e-23	1.07947e-20	-5.25965e-08	2.52946e-12
-0.0564	0	0.0348	-6.11583e-07	1.27482e-12	-5.8753e-23	1.08278e-20	-3.20671e-08	1.77249e-12
-0.0564	0	0.036	-5.9908e-07	9.18158e-13	-6.22874e-23	1.08451e-20	-1.29863e-08	1.23788e-12
-0.0564	0	0.0372	-5.85953e-07	6.58646e-13	-2.38093e-23	1.08476e-20	4.68805e-09	8.62011e-13
-0.0564	0	0.0384	-5.72328e-07	4.70836e-13	1.21088e-23	1.08366e-20	2.10047e-08	5.98778e-13
-0.0564	0	0.0396	-5.58321e-07	3.35562e-13	-1.15412e-22	1.0813e-20	3.6017e-08	4.15062e-13
-0.0564	0	0.0408	-5.44032e-07	2.38535e-13	-8.68401e-23	1.0778e-20	4.9782e-08	2.87221e-13
-0.0564	0	0.042	-5.29555e-07	1.69194e-13	-3.07447e-23	1.07325e-20	6.23591e-08	1.98486e-13
-0.0564	0	0.0432	-5.14971e-07	1.19794e-13	-4.22108e-23	1.06774e-20	7.38089e-08	1.37025e-13
-0.0564	0	0.0444	-5.00352e-07	8.46958e-14	-7.56335e-23	1.06137e-20	8.41928e-08	9.45266e-14
-0.0564	0	0.0456	-4.85762e-07	5.98143e-14	-1.0034e-22	1.0542e-20	9.35718e-08	6.51813e-14
-0.0564	0	0.0468	-4.71257e-07	4.22086e-14	8.04089e-25	1.04633e-20	1.02006e-07	4.49389e-14
-0.0564	0	0.048	-4.56885e-07	2.97696e-14	1.28603e-23	1.03783e-20	1.09555e-07	3.09858e-14
-0.0564	0	0.0492	-4.42688e-07	2.09913e-14	-6.23485e-23	1.02875e-20	1.16276e-07	2.13719e-14
-0.0564	0	0.0504	-4.28701e-07	1.48015e-14	-2.57072e-23	1.01917e-20	1.22225e-07	1.47489e-14
-0.0564	0	0.0516	-4.14954e-07	1.04393e-14	-7.76658e-23	1.00915e-20	1.27455e-07	1.01859e-14
-0.0564	0	0.0528	-4.01472e-07	7.36601e-15	-9.2953e-23	9.98734e-21	1.32017e-07	7.04115e-15
-0.0564	0	0.054	-3.88275e-07	5.20081e-15	-3.36177e-23	9.87979e-21	1.35961e-07	4.87267e-15
-0.0564	0	0.0552	-3.7538e-07	3.67509e-15	-1.02335e-23	9.7693e-21	1.39332e-07	3.37629e-15
-0.0564	0	0.0564	-3.62799e-07	2.59953e-15	-5.20177e-23	9.65631e-21	1.42176e-07	2.34274e-15
-0.0564	0	0.0576	-3.50543e-07	1.84085e-15	-1.2393e-23	9.54122e-21	1.44532e-07	1.62809e-15
-0.0564	0	0.0588	-3.38618e-07	1.30528e-15	-2.80009e-23	9.4244e-21	1.46442e-07	1.13334e-15
-0.0564	0	0.06	-3.27029e-07	9.26835e-16	-3.78998e-23	9.3062e-21	1.47941e-07	7.90339e-16
-0.0552	0	-0.06	3.35281e-07	9.1206e-16	5.16245e-23	9.5693e-21	1.59674e-07	7.59737e-16
-0.0552	0	-0.0588	3.4752e-07	1.29312e-15	5.28862e-23	9.69681e-21	1.58533e-07	1.0967e-15
-0.0552	0	-0.0576	3.60139e-07	1.83639e-15	2.51354e-23	9.82321e-21	1.5698e-07	1.58628e-15
-0.0552	0	-0.0564	3.73136e-07	2.61183e-15	3.82855e-23	9.94816e-21	1.54975e-07	2.29872e-15
-0.0552	0	-0.0552	3.86507e-07	3.71979e-15	6.4242e-23	1.00713e-20	1.52477e-07	3.33703e-15
-0.0552	0	-0.054	4.00244e-07	5.30421e-15	3.68282e-23	1.01922e-20	1.4944e-07	4.85223e-15
-0.0552	0	-0.0528	4.14337e-07	7.57149e-15	-1.85512e-23	1.03104e-20	1.45818e-07	7.06594e-15
-0.0552	0	-0.0516	4.28772e-07	1.08174e-14	4.9999e-23	1.04255e-20	1.4156e-07	1.03033e-14
-0.0552	0	-0.0504	4.43531e-07	1.54653e-14	3.57362e-23	1.05368e-20	1.36613e-07	1.50415e-14
-0.0552	0	-0.0492	4.5859e-07	2.21208e-14	4.53255e-23	1.0644e-20	1.3092e-07	2.19801e-14
-0.0552	0	-0.048	4.73922e-07	3.16483e-14	4.4086e-24	1.07463e-20	1.24424e-07	3.21445e-14
-0.0552	0	-0.0468	4.89492e-07	4.52794e-14	3.8847e-23	1.08431e-20	1.17061e-07	4.7036e-14
-0.0552	0	-0.0456	5.05261e-07	6.4764e-14	2.66508e-23	1.09337e-20	1.08769e-07	6.88492e-14
-0.0552	0	-0.0444	5.21182e-07	9.25823e-14	6.14179e-23	1.10173e-20	9.94809e-08	1.00787e-13
-0.0552	0	-0.0432	5.37197e-07	1.32235e-13	8.65159e-23	1.10932e-20	8.91279e-08	1.47511e-13
-0.0552	0	-0.042	5.53244e-07	1.88646e-13	1.0043e-22	1.11603e-20	7.76404e-08	2.15794e-13
-0.0552	0	-0.0408	5.69248e-07	2.68704e-13	4.11365e-23	1.12179e-20	6.49477e-08	3.15437e-13
-0.0552	0	-0.0396	5.85125e-07	3.81995e-13	3.59671e-23	1.12649e-20	5.09788e-08	4.6057e-13
-0.0552	0	-0.0384	6.0078e-07	5.41776e-13	9.12543e-23	1.13002e-20	3.56633e-08	6.71486e-13
-0.0552	0	-0.0372	6.16105e-07	7.66246e-13	1.48448e-23	1.13229e-20	1.89324e-08	9.77167e-13
-0.0552	0	-0.036	6.3098e-07	1.08018e-12	6.8789e-23	1.13316e-20	7.20462e-10	1.6529e-20
-0.0552	0	-0.0348	6.45271e-07	1.51699e-12	9.17186e-23	1.13251e-20	-1.90341e-08	2.0544e-12
-0.0552	0	-0.0336	6.5883e-07	2.12125e-12	6.52899e-23	1.13023e-20	-4.03868e-08	2.96539e-12
-0.0552	0	-0.0324	6.71495e-07	2.95168e-12	8.23394e-23	1.12617e-20	-6.33851e-08	4.26473e-12
-0.0552	0	-0.0312	6.83089e-07	4.08459e-12	-7.0741e-24	1.1202e-20	-8.80665e-08	6.10546e-12
-0.0552	0	-0.03	6.93419e-07	5.61746e-12	1.22633e-23	1.11219e-20	-1.14456e-07	8.69478e-12
-0.0552	0	-0.0288	7.0228e-07	7.67082e-12	3.39678e-23	1.10197e-20	-1.42564e-07	1.23169e-11
-0.0552	0	-0.0276	7.09453e-07	1.03882e-11	5.667e-23	1.08943e-20	-1.72381e-07	1.73452e-11
-0.0552	0	-0.0264	7.14704e-07	1.395e-11	5.87401e-23	1.0744e-20	-2.03879e-07	2.42674e-11
-0.0552	0	-0.0252	7.17794e-07	1.85598e-11	6.03969e-23	1.05675e-20	-2.37004e-07	3.37087e-11
-0.0552	0	-0.024	7.18471e-07	2.44428e-11	8.62091e-23	1.03634e-20	-2.71676e-07	4.64555e-11
-0.0552	0	-0.0228	7.16483e-07	3.18337e-11	9.28601e-23	1.01304e-20	-3.07781e-07	6.34744e-11
-0.0552	0	-0.0216	7.11574e-07	4.0958e-11	4.71547e-23	9.86729e-21	-3.45175e-07	8.5922e-11
-0.0552	0	-0.0204	7.03494e-07	5.20032e-11	7.46036e-23	9.57301e-21	-3.83676e-07	1.15139e-10
-0.0552	0	-0.0192	6.92006e-07	6.50814e-11	5.14266e-24	9.24663e-21	-4.23064e-07	1.52623e-10
-0.0552	0	-0.018	6.76885e-07	8.01812e-11	4.61974e-23	8.88739e-21	-4.63079e-07	1.99961e-10
-0.0552	0	-0.0168	6.57935e-07	9.71154e-11	1.94124e-23	8.4948e-21	-5.03419e-07	2.58733e-10
-0.0552	0	-0.0156	6.3499e-07	1.15468e-10	7.19545e-23	8.06859e-21	-5.43747e-07	3.30363e-10
-0.0552	0	-0.0144	6.07923e-07	1.34548e-10	1.80718e-23	7.60882e-21	-5.83684e-07	4.15924e-10
-0.0552	0	-0.0132	5.7666e-07	1.5337e-10	3.44228e-23	7.11589e-21	-6.22821e-07	5.15909e-10
-0.0552	0	-0.012	5.4118e-07	1.70658e-10	2.35415e-23	6.59052e-21	-6.60721e-07	6.29986e-10
